ID,study,ResearchAsisitant,Raven1,Raven2,Raven3,Raven4,Raven5,Raven6,Raven7,Raven8,Raven9,Raven10,Raven11,Raven12,Raven13,Raven14,Raven15,Raven16,Raven17,Raven18,Raven19,Raven20,Raven21,Raven22,Raven23,Raven24,Raven25,Raven26,Raven27,Raven28,Raven29,Raven30,Raven31,Raven32,Raven33,Raven34,Raven35,Raven36,sex,age,Raven_Total,Raven_percentile,Raven_probabilities,Raven_z_scores,Raven_IQ,Raven_IQ_cat,SAI_winsorised,SAI_winsorized_IQ,SAI_residuals,SAI_residuals_abs,Raven_IQ2,SAIQ_IQ_dif,raven_odd,raven_even,raven_even2
597,motivation,Oliwia,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,22,19,34,.34,-.412463129441405,93.8130530583789,1,16,115,-1.31067113897668,1.31067113897668,8800.88892413422,21.1869469416211,10,9,81
91,couples,couples_women,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,22,19,34,.34,-.412463129441405,93.8130530583789,1,16,115,-1.31067113897668,1.31067113897668,8800.88892413422,21.1869469416211,10,9,81
145,couples,couples_men,1,1,1,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,11,8,.08,-1.40507156030963,78.9239265953555,1,16,115,-.259072133491308,.259072133491308,6228.98618922906,36.0760734046445,6,5,25
682,motivation,LukWiecz,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,23,17,25,.25,-.674489750196082,89.8826537470588,1,16,115,-1.04777138760534,1.04777138760534,8078.89144461366,25.1173462529412,12,5,25
151,couples,couples_men,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,23,18,29,.29,-.553384719555673,91.6992292066649,1,16,115,-1.17922126329101,1.17922126329101,8408.74863709647,23.3007707933351,7,11,121
686,motivation,Oliwia,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,23,18,29,.29,-.553384719555673,91.6992292066649,1,16,115,-1.17922126329101,1.17922126329101,8408.74863709647,23.3007707933351,9,9,81
889,data4, ,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23,19,34,.34,-.412463129441405,93.8130530583789,1,16,115,-1.31067113897668,1.31067113897668,8800.88892413422,21.1869469416211,10,9,81
687,motivation,Oliwia,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,19,34,.34,-.412463129441405,93.8130530583789,1,16,115,-1.31067113897668,1.31067113897668,8800.88892413422,21.1869469416211,8,11,121
152,couples,couples_women,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,19,34,.34,-.412463129441405,93.8130530583789,1,16,115,-1.31067113897668,1.31067113897668,8800.88892413422,21.1869469416211,10,9,81
1028,data4, ,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,18,29,.29,-.553384719555673,91.6992292066649,1,16,115,-1.17922126329101,1.17922126329101,8408.74863709647,23.3007707933351,12,6,36
193,couples,couples_men,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,18,29,.29,-.553384719555673,91.6992292066649,1,16,115,-1.17922126329101,1.17922126329101,8408.74863709647,23.3007707933351,12,6,36
195,couples,couples_men,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,24,19,34,.34,-.412463129441405,93.8130530583789,1,16,115,-1.31067113897668,1.31067113897668,8800.88892413422,21.1869469416211,10,9,81
236,couples,couples_women,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,25,18,29,.29,-.553384719555673,91.6992292066649,1,16,115,-1.17922126329101,1.17922126329101,8408.74863709647,23.3007707933351,10,8,64
325,couples,couples_women,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,29,18,29,.29,-.553384719555673,91.6992292066649,1,16,115,-1.17922126329101,1.17922126329101,8408.74863709647,23.3007707933351,9,9,81
1091,data4, ,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,19,34,.34,-.412463129441405,93.8130530583789,1,16,115,-1.31067113897668,1.31067113897668,8800.88892413422,21.1869469416211,9,10,100
326,couples,couples_men,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,29,19,34,.34,-.412463129441405,93.8130530583789,1,16,115,-1.31067113897668,1.31067113897668,8800.88892413422,21.1869469416211,9,10,100
837,motivation,JanAntcz,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,33,13,15,.15,-1.03643338949379,84.4534991575932,1,16,115,-.521971884862651,.521971884862651,7132.39351996159,30.5465008424068,9,4,16
846,data4, ,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,15,21,.21,-.80642124701824,87.9036812947264,1,16,115,-.784871636233994,.784871636233994,7727.05718516483,27.0963187052736,9,6,36
360,couples,couples_women,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,15,21,.21,-.80642124701824,87.9036812947264,1,16,115,-.784871636233994,.784871636233994,7727.05718516483,27.0963187052736,9,6,36
886,data4, ,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,17,35,.35,-.385320466407568,94.2201930038865,1,16,115,-1.04777138760534,1.04777138760534,8877.44476968962,20.7798069961135,7,10,100
386,couples,couples_women,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,17,35,.35,-.385320466407568,94.2201930038865,1,16,115,-1.04777138760534,1.04777138760534,8877.44476968962,20.7798069961135,7,10,100
887,data4, ,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,46,10,10,.1,-1.2815515655446,80.776726516831,1,16,115,-.127622257805633,.127622257805633,6524.87954677491,34.223273483169,4,6,36
396,couples,couples_women,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,46,10,10,.1,-1.2815515655446,80.776726516831,1,16,115,-.127622257805633,.127622257805633,6524.87954677491,34.223273483169,4,6,36
1005,data4, ,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,48,12,17,.17,-.954165253146194,85.6875212028071,1,16,115,-.390522009176976,.390522009176976,7342.35128988151,29.3124787971929,5,7,49
407,couples,couples_men,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,48,12,17,.17,-.954165253146194,85.6875212028071,1,16,115,-.390522009176976,.390522009176976,7342.35128988151,29.3124787971929,5,7,49
879,data4, ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51,15,37,.37,-.331853346436817,95.0221998034477,1,16,115,-.784871636233994,.784871636233994,9029.21845548635,19.9778001965523,8,7,49
419,couples,couples_women,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,15,37,.37,-.331853346436817,95.0221998034477,1,16,115,-.784871636233994,.784871636233994,9029.21845548635,19.9778001965523,8,7,49
999,data4, ,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,53,15,37,.37,-.331853346436817,95.0221998034477,1,16,115,-.784871636233994,.784871636233994,9029.21845548635,19.9778001965523,9,6,36
422,couples,couples_men,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,53,15,37,.37,-.331853346436817,95.0221998034477,1,16,115,-.784871636233994,.784871636233994,9029.21845548635,19.9778001965523,9,6,36
423,couples,couples_women,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,17,50,.5,0,100,1,16,115,-1.04777138760534,1.04777138760534,10000,15,9,8,64
1003,data4, ,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,55,7,9,.09,-1.34075503369022,79.8886744946468,1,16,115,.266727369251379,.266727369251379,6382.20031251162,35.1113255053533,1,6,36
426,couples,couples_men,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,55,7,9,.09,-1.34075503369022,79.8886744946468,1,16,115,.266727369251379,.266727369251379,6382.20031251162,35.1113255053533,1,6,36
955,data4, ,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,58,6,9,.09,-1.34075503369022,79.8886744946468,1,16,115,.398177244937051,.398177244937051,6382.20031251162,35.1113255053533,5,1,1
430,couples,couples_women,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,6,9,.09,-1.34075503369022,79.8886744946468,1,16,115,.398177244937051,.398177244937051,6382.20031251162,35.1113255053533,5,1,1
440,motivation,LukWiecz,1,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,19,12,10,.1,-1.2815515655446,80.776726516831,1,17,120,.609477990823024,.609477990823024,6524.87954677491,39.223273483169,8,4,16
595,motivation,LukWiecz,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,18,29,.29,-.553384719555673,91.6992292066649,1,17,120,-.179221263291005,.179221263291005,8408.74863709647,28.3007707933351,10,8,64
596,motivation,Oliwia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,22,18,29,.29,-.553384719555673,91.6992292066649,1,17,120,-.179221263291005,.179221263291005,8408.74863709647,28.3007707933351,8,10,100
688,motivation,Oliwia,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,23,19,34,.34,-.412463129441405,93.8130530583789,1,17,120,-.31067113897668,.31067113897668,8800.88892413422,26.1869469416211,9,10,100
196,couples,couples_men,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,24,19,34,.34,-.412463129441405,93.8130530583789,1,17,120,-.31067113897668,.31067113897668,8800.88892413422,26.1869469416211,8,11,121
748,motivation,NatGors,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,24,19,34,.34,-.412463129441405,93.8130530583789,1,17,120,-.31067113897668,.31067113897668,8800.88892413422,26.1869469416211,10,9,81
260,couples,couples_men,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,26,4,1,.01,-2.32634787404084,65.1047818893874,1,17,120,1.66107699630839,1.66107699630839,4238.63262486471,54.8952181106126,2,2,4
420,couples,couples_men,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,51,15,37,.37,-.331853346436817,95.0221998034477,1,17,120,.215128363766006,.215128363766006,9029.21845548635,24.9778001965523,8,7,49
874,data4, ,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62,13,37,.37,-.331853346436817,95.0221998034477,1,17,120,.478028115137349,.478028115137349,9029.21845548635,24.9778001965523,6,7,49
435,couples,couples_women,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,13,37,.37,-.331853346436817,95.0221998034477,1,17,120,.478028115137349,.478028115137349,9029.21845548635,24.9778001965523,6,7,49
436,motivation,JuliaWoj,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,18,18,29,.29,-.553384719555673,91.6992292066649,1,18,125,.820778736708995,.820778736708995,8408.74863709647,33.3007707933351,9,9,81
586,motivation,Oliwia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,1,.01,-2.32634787404084,65.1047818893874,1,18,125,3.05542662336541,3.05542662336541,4238.63262486471,59.8952181106126,1,0,0
81,couples,couples_women,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,14,15,.15,-1.03643338949379,84.4534991575932,1,18,125,1.34657823945168,1.34657823945168,7132.39351996159,40.5465008424068,6,8,64
590,motivation,LukWiecz,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,15,18,.18,-.915365087842814,86.2695236823578,1,18,125,1.21512836376601,1.21512836376601,7442.43071638089,38.7304763176422,7,8,64
849,data4, ,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,22,18,29,.29,-.553384719555673,91.6992292066649,1,18,125,.820778736708995,.820778736708995,8408.74863709647,33.3007707933351,10,8,64
979,data4, ,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,18,29,.29,-.553384719555673,91.6992292066649,1,18,125,.820778736708995,.820778736708995,8408.74863709647,33.3007707933351,9,9,81
88,couples,couples_women,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,22,18,29,.29,-.553384719555673,91.6992292066649,1,18,125,.820778736708995,.820778736708995,8408.74863709647,33.3007707933351,10,8,64
89,couples,couples_men,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,18,29,.29,-.553384719555673,91.6992292066649,1,18,125,.820778736708995,.820778736708995,8408.74863709647,33.3007707933351,9,9,81
882,data4, ,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,8,4,.04,-1.75068607125217,73.7397089312175,1,18,125,2.13527749356571,2.13527749356571,5437.54467326067,51.2602910687826,5,3,9
144,couples,couples_women,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,8,4,.04,-1.75068607125217,73.7397089312175,1,18,125,2.13527749356571,2.13527749356571,5437.54467326067,51.2602910687826,5,3,9
936,data4, ,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,23,17,25,.25,-.674489750196082,89.8826537470588,1,18,125,.952228612394663,.952228612394663,8078.89144461366,35.1173462529412,8,9,81
860,data4, ,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23,17,25,.25,-.674489750196082,89.8826537470588,1,18,125,.952228612394663,.952228612394663,8078.89144461366,35.1173462529412,9,8,64
148,couples,couples_women,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,17,25,.25,-.674489750196082,89.8826537470588,1,18,125,.952228612394663,.952228612394663,8078.89144461366,35.1173462529412,8,9,81
147,couples,couples_women,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,17,25,.25,-.674489750196082,89.8826537470588,1,18,125,.952228612394663,.952228612394663,8078.89144461366,35.1173462529412,9,8,64
1077,data4, ,1,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24,14,15,.15,-1.03643338949379,84.4534991575932,1,18,125,1.34657823945168,1.34657823945168,7132.39351996159,40.5465008424068,7,7,49
191,couples,couples_men,1,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,24,14,15,.15,-1.03643338949379,84.4534991575932,1,18,125,1.34657823945168,1.34657823945168,7132.39351996159,40.5465008424068,7,7,49
197,couples,couples_men,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,24,19,34,.34,-.412463129441405,93.8130530583789,1,18,125,.68932886102332,.68932886102332,8800.88892413422,31.1869469416211,10,9,81
231,couples,couples_women,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2,1,.01,-2.32634787404084,65.1047818893874,1,18,125,2.92397674767974,2.92397674767974,4238.63262486471,59.8952181106126,1,1,1
262,couples,couples_men,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,26,10,6,.06,-1.55477359459685,76.6783960810472,1,18,125,1.87237774219437,1.87237774219437,5879.57642556195,48.3216039189528,5,5,25
265,couples,couples_men,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,26,17,25,.25,-.674489750196082,89.8826537470588,1,18,125,.952228612394663,.952228612394663,8078.89144461366,35.1173462529412,9,8,64
813,motivation,Oliwia,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,17,25,.25,-.674489750196082,89.8826537470588,1,18,125,.952228612394663,.952228612394663,8078.89144461366,35.1173462529412,10,7,49
307,couples,couples_men,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,15,18,.18,-.915365087842814,86.2695236823578,1,18,125,1.21512836376601,1.21512836376601,7442.43071638089,38.7304763176422,7,8,64
308,couples,couples_men,1,0,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,28,18,29,.29,-.553384719555673,91.6992292066649,1,18,125,.820778736708995,.820778736708995,8408.74863709647,33.3007707933351,8,10,100
337,couples,couples_men,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,16,21,.21,-.80642124701824,87.9036812947264,1,18,125,1.08367848808034,1.08367848808034,7727.05718516483,37.0963187052736,9,7,49
857,data4, ,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,18,29,.29,-.553384719555673,91.6992292066649,1,18,125,.820778736708995,.820778736708995,8408.74863709647,33.3007707933351,10,8,64
338,couples,couples_women,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,18,29,.29,-.553384719555673,91.6992292066649,1,18,125,.820778736708995,.820778736708995,8408.74863709647,33.3007707933351,10,8,64
830,motivation,Oliwia,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,31,19,34,.34,-.412463129441405,93.8130530583789,1,18,125,.68932886102332,.68932886102332,8800.88892413422,31.1869469416211,9,10,100
835,motivation,Oliwia,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32,11,8,.08,-1.40507156030963,78.9239265953555,1,18,125,1.74092786650869,1.74092786650869,6228.98618922906,46.0760734046445,5,6,36
1024,data4, ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,18,29,.29,-.553384719555673,91.6992292066649,1,18,125,.820778736708995,.820778736708995,8408.74863709647,33.3007707933351,9,9,81
844,motivation,Oliwia,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,19,40,.4,-.2533471031358,96.199793452963,1,18,125,.68932886102332,.68932886102332,9254.40026039274,28.800206547037,10,9,81
876,data4, ,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,12,14,.14,-1.08031934081496,83.7952098877757,1,18,125,1.60947799082302,1.60947799082302,7021.63720013638,41.2047901122243,5,7,49
381,couples,couples_women,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,12,14,.14,-1.08031934081496,83.7952098877757,1,18,125,1.60947799082302,1.60947799082302,7021.63720013638,41.2047901122243,5,7,49
896,data4, ,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,45,16,37,.37,-.331853346436817,95.0221998034477,1,18,125,1.08367848808034,1.08367848808034,9029.21845548635,29.9778001965523,9,7,49
395,couples,couples_women,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,45,16,37,.37,-.331853346436817,95.0221998034477,1,18,125,1.08367848808034,1.08367848808034,9029.21845548635,29.9778001965523,9,7,49
953,data4, ,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,48,14,32,.32,-.467698799114508,92.9845180132824,1,18,125,1.34657823945168,1.34657823945168,8646.12059016244,32.0154819867176,7,7,49
408,couples,couples_women,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,48,14,32,.32,-.467698799114508,92.9845180132824,1,18,125,1.34657823945168,1.34657823945168,8646.12059016244,32.0154819867176,7,7,49
1009,data4, ,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,8,9,.09,-1.34075503369022,79.8886744946468,1,18,125,2.13527749356571,2.13527749356571,6382.20031251162,45.1113255053533,5,3,9
417,couples,couples_men,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51,8,9,.09,-1.34075503369022,79.8886744946468,1,18,125,2.13527749356571,2.13527749356571,6382.20031251162,45.1113255053533,5,3,9
424,couples,couples_men,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54,8,10,.1,-1.2815515655446,80.776726516831,1,18,125,2.13527749356571,2.13527749356571,6524.87954677491,44.223273483169,2,6,36
973,data4, ,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,21,11,8,.08,-1.40507156030963,78.9239265953555,1,19,130,2.74092786650869,2.74092786650869,6228.98618922906,51.0760734046445,6,5,25
43,couples,couples_women,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,21,11,8,.08,-1.40507156030963,78.9239265953555,1,19,130,2.74092786650869,2.74092786650869,6228.98618922906,51.0760734046445,6,5,25
508,motivation,DomRadz,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,21,13,12,.12,-1.17498679206609,82.3751981190086,1,19,130,2.47802811513735,2.47802811513735,6785.67326514593,47.6248018809914,7,6,36
951,data4, ,0,1,1,1,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,22,16,21,.21,-.80642124701824,87.9036812947264,1,19,130,2.08367848808034,2.08367848808034,7727.05718516483,42.0963187052736,9,7,49
83,couples,couples_women,0,1,1,1,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,22,16,21,.21,-.80642124701824,87.9036812947264,1,19,130,2.08367848808034,2.08367848808034,7727.05718516483,42.0963187052736,9,7,49
90,couples,couples_men,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,18,29,.29,-.553384719555673,91.6992292066649,1,19,130,1.82077873670899,1.82077873670899,8408.74863709647,38.3007707933351,9,9,81
